file,status,n_chunks,n_ticker_missing,elapsed_seconds,error
NASDAQ_ALTR_2020.parquet,ok,208,0,0.4,
NASDAQ_ALTR_2021.parquet,ok,201,0,0.4,
NASDAQ_ALXN_2015.parquet,ok,260,0,0.6,
NASDAQ_ALXN_2016.parquet,ok,312,0,0.7,
NASDAQ_ALXN_2017.parquet,ok,34,0,0.2,
NASDAQ_ALXN_2018.PDF.parquet,ok,298,0,0.6,
NASDAQ_ALXN_2019.parquet,ok,383,0,0.9,
NASDAQ_ALYA_2019.parquet,ok,15,0,0.1,
NASDAQ_ALYA_2020.parquet,ok,16,0,0.0,
NASDAQ_ALYA_2021.parquet,ok,16,0,0.1,
NASDAQ_AMAG_2016.parquet,ok,435,0,1.0,
NASDAQ_AMAG_2017.parquet,ok,384,0,0.9,
NASDAQ_AMAG_2018.parquet,ok,376,0,0.8,
NASDAQ_AMAG_2019.parquet,ok,524,0,1.0,
NASDAQ_AMAL_2020.parquet,ok,281,0,0.6,
NASDAQ_AMAL_2021.parquet,ok,235,0,0.5,
NASDAQ_AMAL_2022.parquet,ok,229,0,0.4,
NASDAQ_AMAT_2019.parquet,ok,82,0,0.2,
NASDAQ_AMAT_2020.parquet,ok,20,0,0.1,
NASDAQ_AMAT_2021.parquet,ok,146,0,0.3,
NASDAQ_AMAT_2022.parquet,ok,140,0,0.3,
NASDAQ_AMBA_2019.parquet,ok,201,0,0.4,
NASDAQ_AMBA_2020.parquet,ok,195,0,0.4,
NASDAQ_AMBA_2021.parquet,ok,195,0,0.4,
NASDAQ_AMBA_2022.parquet,ok,195,0,0.4,
NASDAQ_AMBC_2019.parquet,ok,359,0,0.9,
NASDAQ_AMBC_2020.parquet,ok,371,0,0.7,
NASDAQ_AMBC_2021.parquet,ok,357,0,0.7,
NASDAQ_AMBC_2022.parquet,ok,97,0,0.3,
NASDAQ_AMCX_2019.parquet,ok,206,0,0.5,
NASDAQ_AMCX_2020.parquet,ok,253,0,0.5,
NASDAQ_AMCX_2021.parquet,ok,232,0,0.5,
NASDAQ_AMCX_2022.parquet,ok,196,0,0.4,
NASDAQ_AMD_2019.parquet,ok,12,0,0.1,
NASDAQ_AMD_2020.parquet,ok,249,0,0.5,
NASDAQ_AMD_2021.parquet,ok,180,0,0.4,
NASDAQ_AMD_2022.parquet,ok,192,0,0.4,
NASDAQ_AMED_2018.parquet,ok,188,0,0.4,
NASDAQ_AMED_2019.parquet,ok,193,0,0.4,
NASDAQ_AMED_2020.parquet,ok,29,0,0.2,
NASDAQ_AMED_2021.parquet,ok,28,0,0.2,
NASDAQ_AMEH_2017.parquet,ok,380,0,0.8,
NASDAQ_AMEH_2018.parquet,ok,239,0,0.5,
NASDAQ_AMEH_2019.parquet,ok,272,0,0.6,
NASDAQ_AMEH_2020.parquet,ok,269,0,0.5,
NASDAQ_AMEH_2021.parquet,ok,254,0,0.5,
NASDAQ_AMGN_2019.parquet,ok,248,0,0.6,
NASDAQ_AMGN_2020.parquet,ok,277,0,0.7,
NASDAQ_AMGN_2021.parquet,ok,276,0,0.6,
NASDAQ_AMGN_2022.parquet,ok,274,0,0.6,
NASDAQ_AMKR_2018.parquet,ok,145,0,0.4,
NASDAQ_AMKR_2019.parquet,ok,147,0,0.3,
NASDAQ_AMKR_2020.parquet,ok,148,0,0.3,
NASDAQ_AMKR_2021.parquet,ok,171,0,0.4,
NASDAQ_AMNB_2019.parquet,ok,14,0,0.1,
NASDAQ_AMNB_2020.parquet,ok,13,0,0.0,
NASDAQ_AMNB_2021.parquet,ok,10,0,0.0,
NASDAQ_AMNB_2022.parquet,ok,11,0,0.0,
NASDAQ_AMPH_2018.parquet,ok,277,0,0.6,
NASDAQ_AMPH_2019.parquet,ok,314,0,0.7,
NASDAQ_AMPH_2020.parquet,ok,296,0,0.6,
NASDAQ_AMPH_2021.parquet,ok,288,0,0.6,
NASDAQ_AMRB_2016.parquet,ok,110,0,0.2,
NASDAQ_AMRB_2017.parquet,ok,115,0,0.2,
NASDAQ_AMRB_2018.parquet,ok,110,0,0.2,
NASDAQ_AMRB_2019.parquet,ok,103,0,0.2,
NASDAQ_AMRH_2016.parquet,ok,130,0,0.3,
NASDAQ_AMRH_2017.parquet,ok,141,0,0.3,
NASDAQ_AMRH_2018.parquet,ok,138,0,0.3,
NASDAQ_AMRK_2017.parquet,ok,180,0,0.4,
NASDAQ_AMRK_2018.parquet,ok,175,0,0.4,
NASDAQ_AMRK_2019.parquet,ok,177,0,0.4,
NASDAQ_AMRK_2020.parquet,ok,189,0,0.4,
NASDAQ_AMRK_2021.parquet,ok,215,0,0.5,
NASDAQ_AMRN_2017.parquet,ok,516,0,1.2,
NASDAQ_AMRN_2018.parquet,ok,439,0,0.9,
NASDAQ_AMRN_2019.parquet,ok,364,0,0.8,
NASDAQ_AMRN_2020.parquet,ok,371,0,0.7,
NASDAQ_AMRN_2021.parquet,ok,533,0,1.1,
NASDAQ_AMRS_2016.parquet,ok,315,0,0.8,
NASDAQ_AMRS_2017.parquet,ok,257,0,0.6,
NASDAQ_AMRS_2018.parquet,ok,636,0,1.4,
NASDAQ_AMRS_2019.parquet,ok,354,0,0.8,
NASDAQ_AMRS_2020.parquet,ok,226,0,0.5,
NASDAQ_AMSC_2019.parquet,ok,123,0,0.3,
NASDAQ_AMSC_2020.parquet,ok,132,0,0.3,
NASDAQ_AMSC_2021.parquet,ok,124,0,0.3,
NASDAQ_AMSC_2022.parquet,ok,152,0,0.4,
NASDAQ_AMSF_2019.parquet,ok,141,0,0.4,
NASDAQ_AMSF_2020.parquet,ok,168,0,0.4,
NASDAQ_AMSF_2021.parquet,ok,140,0,0.3,
NASDAQ_AMSF_2022.parquet,ok,372,0,0.7,
NASDAQ_AMSWA_2019.parquet,ok,161,0,0.4,
NASDAQ_AMSWA_2020.parquet,ok,162,0,0.3,
NASDAQ_AMSWA_2021.parquet,ok,153,0,0.3,
NASDAQ_AMSWA_2022.parquet,ok,144,0,0.3,
NASDAQ_AMTBB_2019.parquet,ok,334,0,0.7,
NASDAQ_AMTBB_2020.parquet,ok,333,0,0.7,
NASDAQ_AMTBB_2021.parquet,ok,36,0,0.2,
NASDAQ_AMTX_2017.parquet,ok,166,0,0.4,
NASDAQ_AMTX_2018.parquet,ok,176,0,0.4,
NASDAQ_AMTX_2019.parquet,ok,175,0,0.4,
NASDAQ_AMTX_2020.parquet,ok,213,0,0.5,
NASDAQ_AMTX_2021.parquet,ok,209,0,0.4,
NASDAQ_AMWD_2019.parquet,ok,118,0,0.3,
NASDAQ_AMWD_2020.parquet,ok,122,0,0.3,
NASDAQ_AMWD_2021.parquet,ok,107,0,0.2,
NASDAQ_AMWD_2022.parquet,ok,13,0,0.1,
NASDAQ_AMZN_2017.PDF.parquet,ok,129,0,0.3,
NASDAQ_AMZN_2018.parquet,ok,96,0,0.2,
NASDAQ_AMZN_2019.parquet,ok,22,0,0.1,
NASDAQ_AMZN_2020.parquet,ok,26,0,0.1,
NASDAQ_AMZN_2021.parquet,ok,114,0,0.3,
NASDAQ_ANAB_2016.parquet,ok,257,0,0.6,
NASDAQ_ANAB_2017.parquet,ok,292,0,0.7,
NASDAQ_ANAB_2018.parquet,ok,238,0,0.5,
NASDAQ_ANAB_2019.parquet,ok,237,0,0.5,
NASDAQ_ANAB_2020.parquet,ok,266,0,0.6,
NASDAQ_ANAT_2018.parquet,ok,12,0,0.1,
NASDAQ_ANAT_2019.parquet,ok,8,0,0.0,
NASDAQ_ANAT_2020.parquet,ok,220,0,0.5,
NASDAQ_ANAT_2021.parquet,ok,226,0,0.5,
NASDAQ_ANDE_2018.parquet,ok,6,0,0.1,
NASDAQ_ANDE_2019.parquet,ok,184,0,0.4,
NASDAQ_ANDE_2020.parquet,ok,141,0,0.3,
NASDAQ_ANDE_2021.parquet,ok,139,0,0.3,
NASDAQ_ANGI_2017.parquet,ok,169,0,0.4,
NASDAQ_ANGI_2018.parquet,ok,206,0,0.5,
NASDAQ_ANGI_2019.parquet,ok,195,0,0.4,
NASDAQ_ANGO_2017.parquet,ok,167,0,0.4,
NASDAQ_ANGO_2018.parquet,ok,190,0,0.5,
NASDAQ_ANGO_2019.parquet,ok,185,0,0.4,
NASDAQ_ANGO_2020.parquet,ok,212,0,0.5,
NASDAQ_ANIK_2019.parquet,ok,136,0,0.3,
NASDAQ_ANIK_2020.parquet,ok,157,0,0.4,
NASDAQ_ANIK_2021.parquet,ok,1,0,0.0,
NASDAQ_ANIK_2022.parquet,ok,179,0,0.4,
NASDAQ_ANIP_2019.parquet,ok,329,0,0.8,
NASDAQ_ANIP_2020.parquet,ok,231,0,0.6,
NASDAQ_ANIP_2021.parquet,ok,395,0,1.0,
NASDAQ_ANIP_2022.parquet,ok,224,0,0.5,
NASDAQ_ANIX_2019.parquet,ok,188,0,0.4,
NASDAQ_ANIX_2020.parquet,ok,218,0,0.5,
NASDAQ_ANIX_2021.parquet,ok,127,0,0.3,
NASDAQ_ANIX_2022.parquet,ok,115,0,0.3,
NASDAQ_ANPC_2019.parquet,ok,387,0,0.9,
NASDAQ_ANPC_2020.parquet,ok,454,0,1.0,
NASDAQ_ANPC_2021.parquet,ok,366,0,0.8,
NASDAQ_ANSS_2019.parquet,ok,159,0,0.4,
NASDAQ_ANSS_2020.parquet,ok,164,0,0.4,
NASDAQ_ANSS_2021.parquet,ok,127,0,0.3,
NASDAQ_ANSS_2022.parquet,ok,135,0,0.3,
NASDAQ_AOSL_2017.parquet,ok,183,0,0.4,
NASDAQ_AOSL_2018.parquet,ok,258,0,0.6,
NASDAQ_AOSL_2019.parquet,ok,195,0,0.4,
NASDAQ_AOSL_2020.parquet,ok,221,0,0.5,
NASDAQ_AOSL_2021.parquet,ok,261,0,0.6,
NASDAQ_APDN_2019.parquet,ok,199,0,0.5,
NASDAQ_APDN_2020.parquet,ok,218,0,0.6,
NASDAQ_APDN_2021.parquet,ok,165,0,0.4,
NASDAQ_APDN_2022.parquet,ok,198,0,0.5,
NASDAQ_APEI_2017.parquet,ok,335,0,0.8,
NASDAQ_APEI_2018.parquet,ok,277,0,0.6,
NASDAQ_APEI_2019.parquet,ok,294,0,0.6,
NASDAQ_APEI_2020.parquet,ok,316,0,0.6,
NASDAQ_APEI_2021.parquet,ok,278,0,0.6,
NASDAQ_APEN_2017.parquet,ok,163,0,0.4,
NASDAQ_APEN_2018.parquet,ok,295,0,0.7,
NASDAQ_APEN_2019.parquet,ok,176,0,0.4,
NASDAQ_APEN_2020.parquet,ok,210,0,0.5,
NASDAQ_APEN_2021.parquet,ok,307,0,0.7,
NASDAQ_APLS_2019.parquet,ok,277,0,0.6,
NASDAQ_APLS_2020.parquet,ok,616,0,1.4,
NASDAQ_APLS_2021.parquet,ok,388,0,0.8,
NASDAQ_APLS_2022.parquet,ok,381,0,0.9,
NASDAQ_APLT_2019.parquet,ok,314,0,0.8,
NASDAQ_APLT_2020.parquet,ok,233,0,0.5,
NASDAQ_APLT_2021.parquet,ok,234,0,0.6,
NASDAQ_APLT_2022.parquet,ok,415,0,0.9,
NASDAQ_APM_2018.parquet,ok,317,0,0.7,
NASDAQ_APM_2019.parquet,ok,369,0,0.9,
NASDAQ_APM_2020.parquet,ok,394,0,0.9,
NASDAQ_APM_2021.parquet,ok,424,0,1.0,
NASDAQ_APM_2022.parquet,ok,464,0,1.0,
NASDAQ_APOG_2019.parquet,ok,165,0,0.4,
NASDAQ_APOG_2020.parquet,ok,99,0,0.2,
NASDAQ_APOG_2021.parquet,ok,107,0,0.3,
NASDAQ_APOG_2022.parquet,ok,112,0,0.3,
NASDAQ_APPF_2017.parquet,ok,176,0,0.4,
NASDAQ_APPF_2018.parquet,ok,259,0,0.7,
NASDAQ_APPF_2019.parquet,ok,217,0,0.5,
NASDAQ_APPF_2020.parquet,ok,189,0,0.4,
NASDAQ_APPF_2021.parquet,ok,237,0,0.5,
NASDAQ_APPN_2019.parquet,ok,19,0,0.1,
NASDAQ_APPN_2020.parquet,ok,177,0,0.4,
NASDAQ_APPN_2021.parquet,ok,191,0,0.5,
NASDAQ_APPN_2022.parquet,ok,164,0,0.4,
NASDAQ_APRE_2019.parquet,ok,302,0,0.6,
NASDAQ_APRE_2020.parquet,ok,316,0,0.7,
NASDAQ_APRE_2021.parquet,ok,296,0,0.6,
NASDAQ_APRI_2014.parquet,ok,239,0,0.6,
NASDAQ_APRI_2015.parquet,ok,168,0,0.4,
NASDAQ_APRI_2016.parquet,ok,259,0,0.6,
NASDAQ_APRI_2017.parquet,ok,194,0,0.5,
NASDAQ_APTX_2018.parquet,ok,222,0,0.5,
NASDAQ_APTX_2019.parquet,ok,235,0,0.5,
NASDAQ_APTX_2020.parquet,ok,245,0,0.5,
NASDAQ_APTX_2021.parquet,ok,293,0,0.6,
NASDAQ_APVO_2019.parquet,ok,152,0,0.4,
NASDAQ_APVO_2020.parquet,ok,197,0,0.5,
NASDAQ_APVO_2021.parquet,ok,217,0,0.5,
NASDAQ_APVO_2022.parquet,ok,210,0,0.5,
NASDAQ_APWC_2017.parquet,ok,239,0,0.6,
NASDAQ_APWC_2018.parquet,ok,250,0,0.6,
NASDAQ_APWC_2019.parquet,ok,249,0,0.6,
NASDAQ_APWC_2020.parquet,ok,66,0,0.1,
NASDAQ_APWC_2021.parquet,ok,236,0,0.6,
NASDAQ_APYX_2020.parquet,ok,112,0,0.3,
NASDAQ_AQB_2017.parquet,ok,117,0,0.3,
NASDAQ_AQB_2018.parquet,ok,116,0,0.3,
NASDAQ_AQB_2019.parquet,ok,111,0,0.3,
NASDAQ_AQB_2020.parquet,ok,116,0,0.3,
NASDAQ_AQB_2021.parquet,ok,120,0,0.3,
NASDAQ_AQMS_2017.parquet,ok,127,0,0.3,
NASDAQ_AQMS_2018.parquet,ok,191,0,0.4,
NASDAQ_AQMS_2019.parquet,ok,132,0,0.3,
NASDAQ_AQMS_2020.parquet,ok,121,0,0.3,
NASDAQ_AQMS_2021.parquet,ok,107,0,0.2,
NASDAQ_AQST_2018.parquet,ok,273,0,0.6,
NASDAQ_AQST_2019.parquet,ok,337,0,0.8,
NASDAQ_AQST_2020.parquet,ok,494,0,1.1,
NASDAQ_AQST_2021.parquet,ok,261,0,0.6,
NASDAQ_ARAV_2018.parquet,ok,226,0,0.6,
NASDAQ_ARAV_2019.parquet,ok,332,0,1.2,
NASDAQ_ARAV_2020.parquet,ok,294,0,0.8,
NASDAQ_ARAV_2021.parquet,ok,280,0,0.6,
NASDAQ_ARAY_2019.parquet,ok,220,0,0.5,
NASDAQ_ARAY_2020.parquet,ok,247,0,0.6,
NASDAQ_ARAY_2021.parquet,ok,275,0,0.6,
NASDAQ_ARAY_2022.parquet,ok,448,0,1.0,
NASDAQ_ARCB_2020.parquet,ok,234,0,0.6,
NASDAQ_ARCB_2021.parquet,ok,228,0,0.6,
NASDAQ_ARCB_2022.parquet,ok,222,0,0.5,
NASDAQ_ARCC_2017.parquet,ok,392,0,0.9,
NASDAQ_ARCC_2018.parquet,ok,458,0,0.9,
NASDAQ_ARCC_2019.parquet,ok,437,0,0.9,
NASDAQ_ARCC_2020.parquet,ok,698,0,1.4,
NASDAQ_ARCC_2021.parquet,ok,754,0,1.5,
NASDAQ_ARCE_2018.parquet,ok,292,0,0.7,
NASDAQ_ARCE_2019.parquet,ok,360,0,0.8,
NASDAQ_ARCE_2020.parquet,ok,366,0,0.8,
NASDAQ_ARCE_2021.parquet,ok,368,0,0.8,
NASDAQ_ARCE_2022.parquet,ok,368,0,0.8,
NASDAQ_ARCT_2019.parquet,ok,242,0,0.6,
NASDAQ_ARCT_2020.parquet,ok,226,0,0.5,
NASDAQ_ARCT_2021.parquet,ok,211,0,0.5,
NASDAQ_ARCT_2022.parquet,ok,216,0,0.5,
NASDAQ_ARCW_2015.parquet,ok,132,0,0.3,
NASDAQ_ARCW_2016.parquet,ok,126,0,0.3,
NASDAQ_ARCW_2017.parquet,ok,120,0,0.4,
NASDAQ_ARDS_2018.parquet,ok,253,0,0.6,
NASDAQ_ARDS_2019.parquet,ok,276,0,0.6,
NASDAQ_ARDS_2020.parquet,ok,262,0,0.6,
NASDAQ_ARDX_2019.parquet,ok,249,0,0.6,
NASDAQ_ARDX_2020.parquet,ok,333,0,0.7,
NASDAQ_ARDX_2021.parquet,ok,261,0,0.6,
NASDAQ_ARDX_2022.parquet,ok,265,0,0.6,
NASDAQ_AREC_2017.parquet,ok,93,0,0.2,
NASDAQ_AREC_2018.parquet,ok,152,0,0.4,
NASDAQ_AREC_2019.parquet,ok,163,0,0.4,
NASDAQ_AREC_2020.parquet,ok,181,0,0.4,
NASDAQ_AREC_2021.parquet,ok,152,0,0.3,
NASDAQ_AREX_2015.parquet,ok,144,0,0.4,
NASDAQ_AREX_2016.parquet,ok,149,0,0.4,
NASDAQ_AREX_2017.parquet,ok,159,0,0.4,
NASDAQ_AREX_2018.parquet,ok,199,0,0.4,
NASDAQ_ARGO_2021.parquet,ok,197,0,0.3,
NASDAQ_ARGX_2018.parquet,ok,575,0,1.3,
NASDAQ_ARGX_2019.parquet,ok,430,0,1.0,
NASDAQ_ARGX_2020.parquet,ok,452,0,1.0,
NASDAQ_ARGX_2021.parquet,ok,466,0,1.5,
NASDAQ_ARGX_2022.parquet,ok,450,0,1.0,
NASDAQ_ARKR_2019.parquet,ok,65,0,0.2,
NASDAQ_ARKR_2020.parquet,ok,86,0,0.2,
NASDAQ_ARKR_2021.parquet,ok,74,0,0.2,
NASDAQ_ARKR_2022.parquet,ok,71,0,0.2,
NASDAQ_ARLP_2019.parquet,ok,317,0,0.7,
NASDAQ_ARLP_2020.parquet,ok,324,0,0.7,
NASDAQ_ARLP_2021.parquet,ok,333,0,0.7,
NASDAQ_ARLP_2022.parquet,ok,328,0,0.7,
NASDAQ_ARNA_2017.parquet,ok,240,0,0.6,
NASDAQ_ARNA_2018.parquet,ok,291,0,0.7,
NASDAQ_ARNA_2019.parquet,ok,208,0,0.5,
NASDAQ_ARNA_2020.parquet,ok,376,0,0.9,
NASDAQ_AROW_2018.parquet,ok,5,0,0.1,
NASDAQ_AROW_2019.parquet,ok,5,0,0.1,
NASDAQ_AROW_2020.parquet,ok,5,0,0.1,
NASDAQ_AROW_2021.parquet,ok,10,0,0.0,
NASDAQ_AROW_2022.parquet,ok,10,0,0.0,
NASDAQ_ARPO_2017.parquet,ok,41,0,0.1,
NASDAQ_ARPO_2018.parquet,ok,196,0,0.5,
NASDAQ_ARQT_2019.parquet,ok,328,0,0.7,
NASDAQ_ARQT_2020.parquet,ok,305,0,0.8,
NASDAQ_ARQT_2021.parquet,ok,495,0,1.1,
NASDAQ_ARRS_2015.parquet,ok,313,0,0.7,
NASDAQ_ARRS_2016.parquet,ok,241,0,0.6,
NASDAQ_ARRS_2017.parquet,ok,230,0,0.6,
NASDAQ_ARRS_2018.parquet,ok,243,0,0.6,
NASDAQ_ARTL_2019.parquet,ok,146,0,0.4,
NASDAQ_ARTL_2020.parquet,ok,147,0,0.4,
NASDAQ_ARTL_2021.parquet,ok,150,0,0.4,
NASDAQ_ARTL_2022.parquet,ok,165,0,0.4,
NASDAQ_ARTNA_2019.parquet,ok,141,0,0.4,
NASDAQ_ARTNA_2020.parquet,ok,13,0,0.1,
NASDAQ_ARTNA_2021.parquet,ok,147,0,0.7,
NASDAQ_ARTNA_2022.parquet,ok,164,0,0.4,
NASDAQ_ARTX_2013.parquet,ok,73,0,0.2,
NASDAQ_ARTX_2014.parquet,ok,89,0,0.3,
NASDAQ_ARTX_2015.parquet,ok,25,0,0.1,
NASDAQ_ARTX_2016.parquet,ok,86,0,0.3,
NASDAQ_ARTX_2017.parquet,ok,231,0,0.6,
NASDAQ_ARVN_2019.parquet,ok,251,0,0.6,
NASDAQ_ARVN_2020.parquet,ok,291,0,0.7,
NASDAQ_ARVN_2021.parquet,ok,287,0,0.6,
NASDAQ_ARVN_2022.parquet,ok,279,0,0.6,
NASDAQ_ASFI_2014.parquet,ok,181,0,0.5,
NASDAQ_ASFI_2015.parquet,ok,132,0,0.4,
NASDAQ_ASFI_2016.parquet,ok,151,0,0.4,
NASDAQ_ASFI_2017.parquet,ok,343,0,0.9,
NASDAQ_ASFI_2018.parquet,ok,144,0,0.4,
NASDAQ_ASLN_2018.parquet,ok,471,0,1.1,
NASDAQ_ASLN_2019.parquet,ok,496,0,1.1,
NASDAQ_ASLN_2020.parquet,ok,414,0,0.9,
NASDAQ_ASLN_2021.parquet,ok,410,0,0.9,
NASDAQ_ASLN_2022.parquet,ok,407,0,0.9,
NASDAQ_ASMB_2019.parquet,ok,217,0,0.5,
NASDAQ_ASMB_2020.parquet,ok,183,0,0.5,
NASDAQ_ASMB_2021.parquet,ok,169,0,0.4,
NASDAQ_ASMB_2022.parquet,ok,161,0,0.4,
NASDAQ_ASMI_2018.parquet,ok,248,0,0.8,
NASDAQ_ASMI_2019.parquet,ok,240,0,0.6,
NASDAQ_ASMI_2020.parquet,ok,268,0,0.6,
NASDAQ_ASMI_2021.parquet,ok,306,0,0.7,
NASDAQ_ASMI_2022.parquet,ok,360,0,0.8,
NASDAQ_ASML_2018.parquet,ok,348,0,0.9,
NASDAQ_ASML_2019.parquet,ok,365,0,0.9,
NASDAQ_ASML_2020.parquet,ok,419,0,1.0,
NASDAQ_ASML_2021.parquet,ok,443,0,1.0,
NASDAQ_ASML_2022.parquet,ok,497,0,1.1,
NASDAQ_ASNA_2016.parquet,ok,12,0,0.1,
NASDAQ_ASNA_2017.parquet,ok,171,0,0.5,
NASDAQ_ASNA_2018.parquet,ok,178,0,0.5,
NASDAQ_ASNA_2019.parquet,ok,195,0,0.6,
NASDAQ_ASND_2018.parquet,ok,67,0,0.2,
NASDAQ_ASND_2019.parquet,ok,72,0,0.2,
NASDAQ_ASND_2020.parquet,ok,76,0,0.2,
NASDAQ_ASND_2021.parquet,ok,84,0,0.3,
NASDAQ_ASND_2022.parquet,ok,84,0,0.2,
NASDAQ_ASPS_2019.parquet,ok,190,0,0.5,
NASDAQ_ASPS_2020.parquet,ok,196,0,0.5,
NASDAQ_ASPS_2021.parquet,ok,168,0,0.4,
NASDAQ_ASPS_2022.parquet,ok,456,0,1.0,
NASDAQ_ASPU_2019.parquet,ok,187,0,0.4,
NASDAQ_ASPU_2020.parquet,ok,269,0,0.6,
NASDAQ_ASPU_2021.parquet,ok,230,0,0.5,
NASDAQ_ASPU_2022.parquet,ok,223,0,0.5,
NASDAQ_ASRT_2019.parquet,ok,200,0,0.5,
NASDAQ_ASRT_2020.parquet,ok,249,0,0.6,
NASDAQ_ASRT_2021.parquet,ok,397,0,1.1,
NASDAQ_ASRT_2022.parquet,ok,255,0,0.7,
NASDAQ_ASTE_2017.parquet,ok,120,0,0.3,
NASDAQ_ASTE_2018.parquet,ok,130,0,0.4,
NASDAQ_ASTE_2019.parquet,ok,169,0,0.5,
NASDAQ_ASTE_2020.parquet,ok,146,0,0.4,
NASDAQ_ASTE_2021.parquet,ok,144,0,0.4,
NASDAQ_ASUR_2017.parquet,ok,149,0,0.4,
NASDAQ_ASUR_2018.parquet,ok,145,0,0.4,
NASDAQ_ASUR_2019.parquet,ok,139,0,0.4,
NASDAQ_ASUR_2020.parquet,ok,180,0,0.5,
NASDAQ_ASUR_2021.parquet,ok,248,0,0.6,
NASDAQ_ASYS_2016.parquet,ok,10,0,0.1,
NASDAQ_ASYS_2017.parquet,ok,134,0,0.4,
NASDAQ_ASYS_2018.parquet,ok,130,0,0.3,
NASDAQ_ASYS_2019.parquet,ok,140,0,0.4,
NASDAQ_ASYS_2020.parquet,ok,150,0,0.4,
NASDAQ_ATCX_2019.parquet,ok,106,0,0.3,
NASDAQ_ATCX_2020.parquet,ok,171,0,0.5,
NASDAQ_ATCX_2021.parquet,ok,219,0,0.5,
NASDAQ_ATEC_2017.PDF.parquet,ok,215,0,0.6,
NASDAQ_ATEC_2018.parquet,ok,183,0,0.5,
NASDAQ_ATEC_2019.parquet,ok,18,0,0.1,
NASDAQ_ATEC_2020.parquet,ok,193,0,0.6,
NASDAQ_ATEC_2021.parquet,ok,179,0,0.5,
NASDAQ_ATEX_2020.parquet,ok,184,0,0.5,
NASDAQ_ATEX_2021.parquet,ok,185,0,0.4,
NASDAQ_ATEX_2022.parquet,ok,174,0,0.4,
NASDAQ_ATHE_2019.parquet,ok,109,0,0.4,
NASDAQ_ATHE_2020.parquet,ok,115,0,0.4,
NASDAQ_ATHE_2021.parquet,ok,216,0,1.0,
NASDAQ_ATHE_2022.parquet,ok,204,0,0.5,
NASDAQ_ATHX_2019.parquet,ok,166,0,0.5,
NASDAQ_ATHX_2020.parquet,ok,13,0,0.1,
NASDAQ_ATHX_2021.parquet,ok,13,0,0.1,
NASDAQ_ATHX_2022.parquet,ok,207,0,0.5,
NASDAQ_ATIF_2019.parquet,ok,257,0,0.6,
NASDAQ_ATIF_2020.parquet,ok,271,0,0.7,
NASDAQ_ATIF_2021.parquet,ok,260,0,0.6,
NASDAQ_ATIF_2022.parquet,ok,224,0,0.5,
NASDAQ_ATLC_2017.parquet,ok,137,0,0.4,
NASDAQ_ATLC_2018.parquet,ok,145,0,0.4,
NASDAQ_ATLC_2019.parquet,ok,169,0,0.4,
NASDAQ_ATLC_2020.parquet,ok,15,0,0.1,
NASDAQ_ATLC_2021.parquet,ok,172,0,0.5,
NASDAQ_ATLO_2019.parquet,ok,9,0,0.1,
NASDAQ_ATLO_2020.parquet,ok,11,0,0.0,
NASDAQ_ATLO_2021.parquet,ok,12,0,0.0,
NASDAQ_ATLO_2022.parquet,ok,12,0,0.0,
NASDAQ_ATNX_2017.parquet,ok,383,0,1.0,
NASDAQ_ATNX_2018.PDF.parquet,ok,347,0,0.8,
NASDAQ_ATNX_2019.parquet,ok,401,0,1.0,
NASDAQ_ATNX_2020.parquet,ok,527,0,1.2,
NASDAQ_ATNX_2021.parquet,ok,622,0,1.4,
NASDAQ_ATOM_2019.parquet,ok,71,0,0.2,
NASDAQ_ATOM_2020.parquet,ok,76,0,0.2,
NASDAQ_ATOM_20_2016.parquet,ok,72,72,0.2,
NASDAQ_ATOM_20_2017.parquet,ok,70,70,0.2,
NASDAQ_ATOM_20_2018.parquet,ok,71,71,0.2,
NASDAQ_ATOS_2018.parquet,ok,148,0,0.4,
NASDAQ_ATOS_2019.parquet,ok,143,0,0.4,
NASDAQ_ATOS_2020.parquet,ok,156,0,0.4,
NASDAQ_ATOS_2021.parquet,ok,150,0,0.4,
NASDAQ_ATRA_2019.parquet,ok,331,0,0.8,
NASDAQ_ATRA_2020.parquet,ok,371,0,0.9,
NASDAQ_ATRA_2021.parquet,ok,530,0,1.3,
NASDAQ_ATRA_2022.parquet,ok,378,0,0.9,
NASDAQ_ATRC_2018.parquet,ok,157,0,0.4,
NASDAQ_ATRC_2019.parquet,ok,166,0,0.5,
NASDAQ_ATRC_2020.parquet,ok,167,0,0.5,
NASDAQ_ATRC_2021.parquet,ok,152,0,0.4,
NASDAQ_ATRI_2018.parquet,ok,47,0,0.1,
NASDAQ_ATRI_2019.parquet,ok,46,0,0.1,
NASDAQ_ATRI_2020.parquet,ok,46,0,0.1,
NASDAQ_ATRI_2021.parquet,ok,43,0,0.1,
NASDAQ_ATRO_2019.parquet,ok,126,0,0.4,
NASDAQ_ATRO_2020.parquet,ok,145,0,0.4,
NASDAQ_ATRO_2021.parquet,ok,143,0,0.4,
NASDAQ_ATRO_2022.parquet,ok,13,0,0.1,
NASDAQ_ATRS_2015.parquet,ok,179,0,0.5,
NASDAQ_ATSG_2019.parquet,ok,195,0,0.5,
NASDAQ_ATSG_2020.parquet,ok,187,0,0.5,
NASDAQ_ATSG_2021.parquet,ok,24,0,0.1,
NASDAQ_ATSG_2022.parquet,ok,165,0,0.4,
NASDAQ_ATVI_2020.parquet,ok,240,0,0.6,
